,Unnamed: 0,TOKEN,GROUP#1,GROUP#2,TIME,variable,value,choice_let,situation,alt1.discount,alt2.discount,alt3.discount,Block,alt1.a_0,alt1.a_1,alt1.a_2,alt1.a_3,alt1.a_4,alt1.b_0,alt1.b_1,alt1.b_2,alt1.c_0,alt1.c_1,alt1.c_2,alt1.d_0,alt1.d_1,alt1.d_2,alt1.d_3,alt2.a_0,alt2.a_1,alt2.a_2,alt2.a_3,alt2.a_4,alt2.b_0,alt2.b_1,alt2.b_2,alt2.c_0,alt2.c_1,alt2.c_2,alt2.d_0,alt2.d_1,alt2.d_2,alt2.d_3,alt3.a_0,alt3.a_1,alt3.a_2,alt3.a_3,alt3.a_4,alt3.b_0,alt3.b_1,alt3.b_2,alt3.c_0,alt3.c_1,alt3.c_2,alt3.d_0,alt3.d_1,alt3.d_2,alt3.d_3,asc.4,alt4.a_0,alt4.b_0,alt4.c_0,alt4.d_0,alt4.a_1,alt4.a_2,alt4.a_3,alt4.a_4,alt4.b_1,alt4.b_2,alt4.c_1,alt4.c_2,alt4.d_1,alt4.d_2,alt4.d_3,alt4.discount,alt1.discount_log,alt2.discount_log,alt3.discount_log,alt4.discount_log,choice
1850,374,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(3)(4,2,1,1,0) n Opcja B",1.0,B,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,2
1851,501,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(4)(0,2,2,0,0) n Opcja A",1.0,A,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,1
1852,628,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(5)(0,0,2,2,2) n Opcja B",1.0,B,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,2
1853,755,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
1854,882,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
1855,1009,f050e4ff-0d99-4918-8b30-46fdbe51cea5,BEZ RODO,Blok 2,00:02:59.966125,"(8)(1,0,2,2,1) n Opcja A",1.0,A,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,1
1856,121,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(1)(2,0,1,0,0) n Opcja C",1.0,C,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,3
1857,248,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
1858,375,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(3)(3,2,1,3,3) n Opcja C",1.0,C,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,3
1859,502,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(4)(0,2,2,0,0) n Opcja A",1.0,A,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,1
1860,629,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
1861,756,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
1862,883,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
1863,1010,f0e09185-c01e-4c5d-91c7-3a14a025809c,BEZ RODO,Blok 2,00:12:13.410626,"(8)(3,1,0,3,0) n Opcja B",1.0,B,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,2
360,23,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(1)(4,1,1,1,3) n Opcja B",1.0,B,1,6,12,6,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,1.791759469228055,0.0,2
361,50,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(2)(4,1,2,3,3) n Opcja A",1.0,A,2,12,6,12,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,2.4849066497880004,0.0,1
362,77,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(3)(0,1,2,2,2) n Opcja C",1.0,C,3,9,3,9,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,3
363,104,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(4)(1,2,0,2,2) n Opcja A",1.0,A,4,9,6,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,True,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,1
364,131,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(5)(1,0,0,3,1) n Opcja C",1.0,C,5,6,9,6,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,1.791759469228055,0.0,3
365,158,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(6)(4,0,2,2,2) n Opcja B",1.0,B,6,9,9,6,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,2
366,185,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(7)(3,0,0,2,3) n Opcja A",1.0,A,7,12,3,9,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,1
367,212,f144ed33-f332-41a7-ba20-0c3d4a3e5af9,BEZ RODO,Blok 2,00:14:16.853439,"(8)(1,0,2,3,3) n Opcja B",1.0,B,8,3,12,12,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,False,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,2.4849066497880004,0.0,2
720,54,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,12,3,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,False,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,4
721,113,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,(2)(-) n Opcja bez rabatu: 30zł,1.0,SQ,2,3,12,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,4
722,172,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,"(3)(1,2,0,2,2) n Opcja C",1.0,C,3,3,6,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,3
723,231,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,"(4)(4,2,2,3,3) n Opcja A",1.0,A,4,12,3,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,True,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,1.791759469228055,0.0,1
724,290,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,"(5)(3,1,1,3,3) n Opcja B",1.0,B,5,9,12,9,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,2.1972245773362196,0.0,2
725,349,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,9,9,6,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,False,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,4
726,408,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,3,9,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,4
727,467,f1a07afa-01ae-47e3-8dba-3f6edc2ff2a4,BEZ RODO,Blok 1,00:06:50.811259,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,3,6,9,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,4
728,36,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(1)(1,0,1,3,0) n Opcja C",1.0,C,1,9,3,3,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,3
729,75,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(2)(1,1,2,1,3) n Opcja A",1.0,A,2,12,6,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,1.0986122886681098,0.0,1
730,114,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(3)(4,0,1,2,1) n Opcja B",1.0,B,3,3,6,6,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,1.791759469228055,0.0,2
731,153,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(4)(0,2,0,3,1) n Opcja B",1.0,B,4,3,6,12,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,2
732,192,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(5)(4,1,2,1,3) n Opcja B",1.0,B,5,3,12,6,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.791759469228055,0.0,2
733,231,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(6)(4,1,2,2,3) n Opcja B",1.0,B,6,6,12,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,2.1972245773362196,0.0,2
734,270,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(7)(4,0,0,1,2) n Opcja B",1.0,B,7,3,9,9,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,2
735,309,f1c0151f-a480-4245-a783-2287f60907d8,BEZ RODO,Blok 2,00:06:54.069379,"(8)(2,2,1,1,3) n Opcja C",1.0,C,8,6,3,12,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,3
1864,122,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,4
1865,249,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(2)(-) n Opcja bez rabatu: 30zł,1.0,SQ,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,4
1866,376,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(3)(-) n Opcja bez rabatu: 30zł,1.0,SQ,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,4
1867,503,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(4)(-) n Opcja bez rabatu: 30zł,1.0,SQ,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,4
1868,630,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(5)(-) n Opcja bez rabatu: 30zł,1.0,SQ,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,4
1869,757,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,4
1870,884,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,4
1871,1011,f24affa4-3be8-4eb5-a464-c16af555a3af,BEZ RODO,Blok 2,00:02:31.149813,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,4
1872,123,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(1)(2,0,1,0,0) n Opcja C",1.0,C,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,3
1873,250,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
1874,377,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(3)(4,2,1,1,0) n Opcja B",1.0,B,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,2
1875,504,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
1876,631,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(5)(0,0,2,2,2) n Opcja B",1.0,B,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,2
1877,758,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
1878,885,f256f614-03bb-4683-b3f8-ffd6945e76cf,BEZ RODO,Blok 2,00:13:42.424248,"(7)(0,2,2,1,0) n Opcja B",1.0,B,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,2
